SModelS_status Analysis Disp MT_displaced_xsec Tx Tx_weights file r_max theory_pred MASS9000006 MASS37 ctau(37) BR(37)
Excluded ATLAS-SUSY-2016-32 0.0 7.187 THSCPM1b "{'THSCPM1b': 16.93860126827694}" IDM_mhc_320_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 16.938 18.50356 0.0005011 320.0 25.461 1[9000006,11]
Non-excluded CMS-EXO-13-006 0.0 0.92 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.17585781350031993, 'THSCPM2b': 4.382587389708175e-05}" IDM_mhc_560_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1759 0.02814426 0.0002511 560.0 4.11 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.09184 THSCPM1b "{'THSCPM1b': 161.09973728337738}" IDM_mhc_200_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 161.099 14.49898 0.1258 200.0 16865.552 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.04392 THSCPM1b "{'THSCPM1b': 3.950407777755797}" IDM_mhc_600_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 3.95 1.152151 0.02511 600.0 358.125 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.5399 THSCPM1b "{'THSCPM1b': 90.18726546038806}" IDM_mhc_240_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 90.187 8.116854 0.01584 240.0 1450.933 1[9000006,11]
Excluded CMS-EXO-12-026 0.0 90.618 THSCPM1b "{'THSCPM1b': 108.22002613037958}" IDM_mhc_100_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 108.22 646.5989 0.0003162 100.0 181.033 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.2646 0.9462 TSelSelDisp "{'TSelSelDisp': 0.2646062126534002}" IDM_mhc_540_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.2646 0.005874258 0.0001584 540.0 2.791 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0106 THSCPM1b "{'THSCPM1b': 6.630840401235623}" IDM_mhc_520_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 6.63 2.289225 0.1584 520.0 3012.625 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.04974 THSCPM1b "{'THSCPM1b': 3.3105764002508438}" IDM_mhc_620_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 3.31 0.9787696 0.01995 620.0 266.298 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01206 THSCPM1b "{'THSCPM1b': 2.155428611188677}" IDM_mhc_680_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 2.155 0.6103749 0.06309 680.0 699.741 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.6213 0.06826 TSelSelDisp "{'TSelSelDisp': 0.621315280795431}" IDM_mhc_860_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.6213 0.0137932 1.995e-05 860.0 0.1379 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.4839 THSCPM1b "{'THSCPM1b': 16.992615246455653}" IDM_mhc_400_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 16.992 7.365318 0.006309 400.0 203.85 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 224.912 THSCPM1b,THSCPM2b "{'THSCPM1b': 57.94138659969456, 'THSCPM2b': 0.002080083960198022}" IDM_mhc_120_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 57.943 59.10234 7.943e-05 120.0 31.026 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.158 THSCPM1b "{'THSCPM1b': 0.08448582621810835}" IDM_mhc_800_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 0.08448 0.2527943 0.001 800.0 7.988 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01056 THSCPM1b "{'THSCPM1b': 2.5439972542820883}" IDM_mhc_660_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 2.543 0.7125757 0.07943 660.0 935.198 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 2.327 THSCPM1b "{'THSCPM1b': 13.304202532734127}" IDM_mhc_380_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 13.304 9.148776 0.001258 380.0 45.154 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.09338 THSCPM1b "{'THSCPM1b': 0.6154598616656307}" IDM_mhc_780_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 0.6154 0.2913212 0.003981 780.0 33.502 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 3.295 THSCPM1b "{'THSCPM1b': 83.95774609576235}" IDM_mhc_240_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 83.957 7.556197 0.002511 240.0 230.253 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0002821 THSCPM1b "{'THSCPM1b': 0.5940266808306621}" IDM_mhc_900_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 0.594 0.1274567 1.0 900.0 6304.375 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 2.986 THSCPM1b,THSCPM2b "{'THSCPM1b': 73.51686721682246, 'THSCPM2b': 2.8439585764883552e-05}" IDM_mhc_120_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 73.516 74.98723 0.007943 120.0 3102.625 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.00413 THSCPM1b "{'THSCPM1b': 8.960847775986517}" IDM_mhc_480_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 8.96 3.306985 0.5011 480.0 11211.759 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.002431 THSCPM1b "{'THSCPM1b': 2.2154735288128395}" IDM_mhc_680_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 2.215 0.6103749 0.3162 680.0 3504.919 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 38.332 22.959 TSelSelDisp "{'TSelSelDisp': 38.33278533437424}" IDM_mhc_240_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 38.332 0.8509878 1.258e-05 240.0 1.153 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0352 THSCPM11,THSCPM2b,THSCPM8 "{'THSCPM11': 1.1960100227615478e-06, 'THSCPM8': 1.6215381041854673e-08, 'THSCPM2b': 4.0821620550270285e-10}" IDM_mhc_960_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 1.212e-06 1.212634e-07 0.0001258 960.0 0.6972 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06948 THSCPM11,THSCPM2b,THSCPM8 "{'THSCPM11': 0.000160842228621193, 'THSCPM8': 3.888519388582373e-06, 'THSCPM2b': 6.888004692608682e-08}" IDM_mhc_860_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001647 1.318397e-05 0.0001995 860.0 1.379 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01019 THSCPM1b "{'THSCPM1b': 3.5583211071226137}" IDM_mhc_620_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 3.558 0.9787696 0.1 620.0 1333.29 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0005619 THSCPM1b "{'THSCPM1b': 0.5917838134479889}" IDM_mhc_900_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 0.5917 0.1274567 0.5011 900.0 3162.291 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 12.622 9.919 TSelSelDisp "{'TSelSelDisp': 12.622551594104314}" IDM_mhc_300_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 12.622 0.2802206 2.511e-05 300.0 1.461 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 3.601 5.048 TSelSelDisp "{'TSelSelDisp': 3.601337054384777}" IDM_mhc_360_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.601 0.07994968 5.011e-05 360.0 2.005 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.05177 THSCPM1b "{'THSCPM1b': 0.1044724032099059}" IDM_mhc_920_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.1044 0.1116457 0.003162 920.0 19.157 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.7905 0.1191 TSelSelDisp "{'TSelSelDisp': 0.7905644938003247}" IDM_mhc_780_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.7905 0.01755053 3.981e-05 780.0 0.335 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.795 THSCPM1b "{'THSCPM1b': 20.83379343739688}" IDM_mhc_360_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 20.833 11.46052 0.001995 360.0 79.889 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.275 0.1591 TSelSelDisp "{'TSelSelDisp': 1.2757165700677742}" IDM_mhc_740_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.275 0.02832091 1.995e-05 740.0 0.1861 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 227.532 THSCPM1b,THSCPM2b "{'THSCPM1b': 8.671321344287378, 'THSCPM2b': 0.0020153769717531004}" IDM_mhc_140_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 8.673 8.846803 1.584e-05 140.0 4.464 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02922 THSCPM1b "{'THSCPM1b': 0.7999869640759281}" IDM_mhc_820_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.7999 0.2197021 0.01258 820.0 95.789 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 5.938 0.6572 TSelSelDisp "{'TSelSelDisp': 5.938398515945135}" IDM_mhc_560_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.938 0.1318324 6.309e-06 560.0 0.1033 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001684 THSCPM1b "{'THSCPM1b': 6.675436249811728}" IDM_mhc_520_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 6.675 2.289225 1.0 520.0 18973.746 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.07068 THSCPM1b "{'THSCPM1b': 0.6300942768008951}" IDM_mhc_800_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.63 0.2527943 0.005011 800.0 40.107 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 38.164 12.683 TSelSelDisp "{'TSelSelDisp': 38.16419460785551}" IDM_mhc_280_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 38.164 0.8472451 7.943e-06 280.0 0.5304 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.0006677 THSCPM1b "{'THSCPM1b': 1.3518752323518117}" IDM_mhc_760_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 1.351 0.3363662 0.7943 760.0 7047.391 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01724 THSCPM1b "{'THSCPM1b': 1.8582653787442602}" IDM_mhc_700_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 1.858 0.5241483 0.03981 700.0 416.301 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.4101 THSCPM1b "{'THSCPM1b': 3.83469415543951}" IDM_mhc_540_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 3.834 1.917282 0.003162 540.0 55.742 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.703 0.2493 TSelSelDisp "{'TSelSelDisp': 1.7033484795182037}" IDM_mhc_680_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.703 0.03781434 2.511e-05 680.0 0.2783 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.000343 THSCPM1b "{'THSCPM1b': 0.19253028525233942}" IDM_mhc_960_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 0.1925 0.01540242 0.6309 960.0 3498.705 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.003037 THSCPM1b "{'THSCPM1b': 1.237597175981463}" IDM_mhc_780_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 1.237 0.2913212 0.1584 780.0 1333.29 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.02007 THSCPM1b "{'THSCPM1b': 28.058404290046294}" IDM_mhc_360_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 28.058 11.46052 0.1995 360.0 7988.945 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 2.133 THSCPM1b "{'THSCPM1b': 202.00730599843158}" IDM_mhc_180_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 202.007 18.18066 0.006309 180.0 1049.611 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.4266 THSCPM1b "{'THSCPM1b': 8.828262274395295}" IDM_mhc_460_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 8.828 4.004173 0.005011 460.0 121.806 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 2.136 0.2141 TSelSelDisp "{'TSelSelDisp': 2.136463775447597}" IDM_mhc_700_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.136 0.0474295 7.943e-06 700.0 0.08291 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.5529 THSCPM1b "{'THSCPM1b': 1.1087383931090702}" IDM_mhc_600_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 1.108 1.152151 0.001258 600.0 17.938 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.6203 0.07793 TSelSelDisp "{'TSelSelDisp': 0.6203987574995641}" IDM_mhc_840_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.6203 0.01377285 1.584e-06 840.0 0.01147 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1289 THSCPM1b "{'THSCPM1b': 6.046140303387105}" IDM_mhc_520_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 6.046 2.289225 0.01258 520.0 239.474 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.02498 THSCPM1b "{'THSCPM1b': 120.94905098819198}" IDM_mhc_220_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 120.949 10.88541 0.3981 220.0 43656.407 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01038 THSCPM1b "{'THSCPM1b': 1.2851499810875964}" IDM_mhc_760_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 1.285 0.3363662 0.05011 760.0 444.43 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.01786 THSCPM1b "{'THSCPM1b': 1.4414499353507322}" IDM_mhc_740_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 1.441 0.3891661 0.03162 740.0 295.842 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.06412 THSCPM1b "{'THSCPM1b': 128.79151622552584}" IDM_mhc_160_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 128.791 11.59124 0.2511 160.0 53476.141 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.259 0.1833 TSelSelDisp "{'TSelSelDisp': 1.2595866989900715}" IDM_mhc_720_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.259 0.02796282 1e-06 720.0 0.009866 1[9000006,11]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.4472 THSCPM1b "{'THSCPM1b': 0.19272381002566305}" IDM_mhc_660_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.1927 0.7125757 0.0006309 660.0 7.418 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 78.106 31.504 TSelSelDisp "{'TSelSelDisp': 78.10692153550613}" IDM_mhc_220_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 78.106 1.733974 3.981e-06 220.0 0.4365 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0368 THSCPM1b,THSCPM2b "{'THSCPM1b': 0.0012968769229047242, 'THSCPM2b': 4.841040370318851e-07}" IDM_mhc_980_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.001297 0.0001037889 0.0005011 980.0 2.666 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04561 THSCPM1b,THSCPM2b "{'THSCPM1b': 6.6980345929818946e-09, 'THSCPM2b': 6.279371000607795e-10}" IDM_mhc_920_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 7.325e-09 5.860777e-10 3.162e-06 920.0 0.01915 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0002364 THSCPM1b "{'THSCPM1b': 0.22421296740763264}" IDM_mhc_940_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 0.2242 0.01793704 1.0 940.0 5786.714 1[9000006,11]
Excluded CMS-EXO-12-026 0.0 1.898 THSCPM1b "{'THSCPM1b': 116.70517848202553}" IDM_mhc_100_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 116.705 646.5989 0.01584 100.0 9093.408 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.05941 THSCPM1b "{'THSCPM1b': 5.587933144451207}" IDM_mhc_540_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 5.587 1.917282 0.02511 540.0 442.437 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 1.084 THSCPM1b "{'THSCPM1b': 8.338630524987085}" IDM_mhc_440_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 8.338 4.87528 0.001995 440.0 53.187 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.3268 THSCPM1b "{'THSCPM1b': 53.19328752813233}" IDM_mhc_280_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 53.193 4.787396 0.01995 280.0 1333.29 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1574 THSCPM1b "{'THSCPM1b': 120.55231994564492}" IDM_mhc_220_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 120.552 10.84971 0.06309 220.0 6923.753 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 160.573 31.502 TSelSelDisp "{'TSelSelDisp': 160.57364314866047}" IDM_mhc_220_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 160.573 3.564735 1e-06 220.0 0.1096 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1815 THSCPM1b "{'THSCPM1b': 0.24571770448523744}" IDM_mhc_760_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.2457 0.3363662 0.001584 760.0 14.094 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.1379 0.1121 TSelSelDisp "{'TSelSelDisp': 0.13798811180788448}" IDM_mhc_800_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1379 0.003063336 0.0002511 800.0 2.009 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.008412 THSCPM1b "{'THSCPM1b': 2.5574684365539406}" IDM_mhc_660_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 2.557 0.7125757 0.1 660.0 1174.565 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 7.107 19.498 TSelSelDisp "{'TSelSelDisp': 7.107020238923956}" IDM_mhc_260_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 7.107 0.1577758 3.162e-05 260.0 2.457 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.008073 THSCPM1b "{'THSCPM1b': 43.41953066519549}" IDM_mhc_320_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 43.419 18.50356 0.6309 320.0 32085.685 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0308 THSCPM1b,THSCPM2b "{'THSCPM1b': 4.8950709593477725e-09, 'THSCPM2b': 7.816142840643804e-10}" IDM_mhc_980_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.676e-09 4.541348e-10 1.995e-06 980.0 0.0106 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.02109 THSCPM1b "{'THSCPM1b': 6.578481451831465}" IDM_mhc_520_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 6.578 2.289225 0.07943 520.0 1506.312 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.4416 THSCPM1b "{'THSCPM1b': 3.1561385924865055}" IDM_mhc_560_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 3.156 1.61221 0.002511 560.0 41.109 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.03516 THSCPM1b,THSCPM2b "{'THSCPM1b': 1.5679497982977894e-09, 'THSCPM2b': 4.522916255146568e-10}" IDM_mhc_960_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.02e-09 1.616193e-10 3.981e-06 960.0 0.02209 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.977 0.1843 TSelSelDisp "{'TSelSelDisp': 1.9779426919887952}" IDM_mhc_720_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.977 0.04391033 6.309e-06 720.0 0.06224 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.2515 0.09066 TSelSelDisp "{'TSelSelDisp': 0.2515862490845086}" IDM_mhc_820_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.2515 0.005585215 0.0001584 820.0 1.203 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.1315 THSCPM1b "{'THSCPM1b': 3.4173126030435483}" IDM_mhc_600_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 3.417 1.152151 0.007943 600.0 113.406 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.004185 THSCPM1b "{'THSCPM1b': 1.327627172362999}" IDM_mhc_760_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 1.327 0.3363662 0.1258 760.0 1114.841 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 20.143 9.703 TSelSelDisp "{'TSelSelDisp': 20.143591316526386}" IDM_mhc_300_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 20.143 0.4471877 1.584e-05 300.0 0.9177 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 5.551 1.117 TSelSelDisp "{'TSelSelDisp': 5.5517338370288405}" IDM_mhc_500_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.551 0.1232485 1.995e-05 500.0 0.4102 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.001377 THSCPM1b "{'THSCPM1b': 5.64859327106124}" IDM_mhc_560_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 5.648 1.61221 1.0 560.0 16308.013 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.001286 THSCPM1b "{'THSCPM1b': 0.24856376910031172}" IDM_mhc_920_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 0.2485 0.0198851 0.1995 920.0 1203.213 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.06719 THSCPM1b "{'THSCPM1b': 5.256217615030812}" IDM_mhc_560_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 5.256 1.61221 0.01995 560.0 326.7 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 303.315 THSCPM1b,THSCPM2b "{'THSCPM1b': 51.53973260362754, 'THSCPM2b': 0.002934927723779444}" IDM_mhc_120_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 51.542 52.57352 5.011e-05 120.0 19.537 1[9000006,11]
Excluded CMS-EXO-13-006 0.0 244.484 THSCPM1b,THSCPM2b "{'THSCPM1b': 15.703924159509317, 'THSCPM2b': 0.0025555727338630913}" IDM_mhc_140_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 15.706 16.02061 2.511e-05 140.0 7.072 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06513 THSCPM1b "{'THSCPM1b': 0.13131276639344705}" IDM_mhc_900_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1313 0.1274567 0.002511 900.0 15.913 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.005012 THSCPM1b "{'THSCPM1b': 0.9877261471891061}" IDM_mhc_820_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 0.9877 0.2197021 0.07943 820.0 605.297 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 10.593 1.117 TSelSelDisp "{'TSelSelDisp': 10.59347553162395}" IDM_mhc_500_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 10.593 0.2351752 3.981e-06 500.0 0.08187 1[9000006,11]
Non-excluded ATLAS-SUSY-2018-14 0.8107 0.07813 TSelSelDisp "{'TSelSelDisp': 0.8107047960505874}" IDM_mhc_840_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.8107 0.01799765 2.511e-06 840.0 0.01827 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 1.1 0.08984 TSelSelDisp "{'TSelSelDisp': 1.100525804162521}" IDM_mhc_820_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.1 0.02443167 5.011e-06 820.0 0.03816 1[9000006,11]
Excluded ATLAS-SUSY-2018-14 6.315 0.7813 TSelSelDisp "{'TSelSelDisp': 6.315339822219275}" IDM_mhc_540_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.315 0.1402005 7.943e-06 540.0 0.1399 1[9000006,11]
Excluded ATLAS-SUSY-2016-32 0.0 0.009001 THSCPM1b "{'THSCPM1b': 34.93376290433143}" IDM_mhc_340_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 34.933 14.4859 0.5011 340.0 22525.909 1[9000006,11]
Excluded CMS-EXO-12-026 0.0 0.0613 THSCPM1b "{'THSCPM1b': 53.19393358216161}" IDM_mhc_140_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 53.193 188.3809 0.3162 140.0 89288.218 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02229 THSCPM1b "{'THSCPM1b': 0.18225296458848683}" IDM_mhc_920_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 0.1822 0.01458024 0.01 920.0 60.344 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01584 THSCPM1b "{'THSCPM1b': 0.6365886582188981}" IDM_mhc_860_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.6365 0.1668211 0.01995 860.0 137.99 1[9000006,11]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0006261 THSCPM1b "{'THSCPM1b': 0.12366807856265172}" IDM_mhc_1000_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 0.1236 0.009893446 0.2511 1000.0 1281.343 1[9000006,11]
